id	nearc2	nearc4	nearc4a	nearc4b	ed76	ed66	age76	daded	nodaded	momed	nomomed	weight	momdad14	sinmom14	step14	reg661	reg662	reg663	reg664	reg665	reg666	reg667	reg668	reg669	south66	work76	work78	lwage76	lwage78	famed	black	smsa76r	smsa78r	reg76r	reg78r	reg80r	smsa66r	wage76	wage78	wage80	noint78	noint80	enroll76	enroll78	enroll80	kww	iq	marsta76	marsta78	marsta80	libcrd14
4318	0	1	1	0	11	11	30	2	0	5	0	118905	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.363028	6.682435	8	1	1	1	1	1	1	1	580	918	805	0	0	0	0	0	33	NA	1	1	1	1
4319	0	1	1	0	18	15	32	6	0	12	0	470506	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	7.051856	6.890211	6	0	1	1	1	1	1	1	1155	1130	NA	0	0	0	0	0	45	106	6	6	6	1
4320	0	1	1	0	12	11	28	9.94	1	10.25	1	92784	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.940171	6.297990	9	1	1	1	1	1	1	1	380	625	625	0	0	0	0	0	24	NA	1	1	1	0
4322	0	1	1	0	16	12	27	10	0	12	0	78509	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.423247	6.729253	6	1	1	1	1	1	1	1	616	962	866	0	0	0	0	0	26	NA	6	6	6	1
4324	0	1	1	0	12	10	28	10	0	8	0	78509	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.109248	6.480311	8	1	1	1	1	1	1	1	450	750	NA	0	0	0	0	0	28	NA	1	1	1	0
4325	0	1	1	0	12	8	25	10	0	8	0	76585	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.052089	6.340283	8	1	1	1	1	1	1	1	425	652	500	0	0	0	0	0	30	NA	1	1	5	0
4326	0	1	1	0	12	12	28	8	0	2	0	92784	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.214608	5.995803	8	1	1	1	1	1	1	1	500	462	700	0	0	0	0	0	36	85	1	1	5	0
4327	0	1	1	0	15	11	26	12	0	12	0	438085	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	NA	6.168337	3	0	1	1	1	0	0	1	NA	549	834	0	0	0	0	0	36	113	1	4	4	0
4328	0	1	1	0	12	8	25	12	0	12	0	425871	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.569481	6.711423	3	0	1	1	1	1	1	1	713	945	1100	0	0	0	0	0	16	NA	1	1	1	1
4329	0	1	1	0	12	9	25	4	0	12	0	425871	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.620073	6.531004	6	0	1	1	1	1	1	1	750	789	721	0	0	0	0	0	32	100	1	1	1	1
4330	0	1	1	0	15	8	24	4	0	12	0	425871	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	5.777652	NA	6	0	1	NA	1	NA	NA	1	323	NA	NA	1	1	1	NA	NA	37	92	1	NA	NA	1
4333	0	1	1	0	13	12	28	8	0	12	0	417415	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.945051	7.086447	6	0	1	1	1	1	1	1	1038	1375	1500	0	0	0	0	0	38	101	1	1	1	0
4334	0	1	1	0	16	10	25	16	0	15	0	365200	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.196444	6.288343	1	0	1	1	1	1	1	1	491	619	1016	0	0	0	0	1	30	104	1	1	1	1
4335	0	1	1	0	13	9	29	10	0	12	0	490767	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.263398	6.646955	6	0	1	1	1	1	1	1	525	886	500	0	0	0	0	0	37	88	6	1	1	1
4337	0	1	1	0	11	11	29	5	0	5	0	118905	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.961005	6.804325	8	1	1	1	1	1	1	1	388	1037	578	0	0	0	0	0	26	NA	1	1	1	1
4338	0	1	1	0	10	7	26	12	0	2	0	78509	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.131226	6.142505	5	1	1	1	1	1	1	1	460	535	650	0	0	0	0	0	21	NA	1	1	1	1
4342	0	1	1	0	15	8	24	5	0	8	0	76585	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.991465	5.995803	8	1	1	1	1	1	1	1	400	462	605	0	0	0	0	0	22	NA	6	1	1	0
4343	0	1	1	0	15	12	27	9	0	16	0	78509	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.602588	6.480311	6	1	1	1	1	1	1	0	737	750	1051	0	0	0	0	0	31	97	1	1	1	1
4345	0	1	1	0	14	9	26	6	0	10	0	78509	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	6.395262	NA	8	1	1	NA	1	NA	NA	1	599	NA	NA	1	1	0	NA	NA	34	83	5	NA	NA	1
4347	0	0	0	0	18	17	33	12	0	16	0	370720	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	2	0	0	0	1	1	1	1	NA	NA	NA	0	0	0	0	0	40	109	1	1	1	1
4349	0	0	0	0	10	10	28	0	0	3	0	88672	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	8	1	1	NA	1	NA	NA	1	NA	NA	NA	1	1	0	NA	NA	15	NA	1	NA	NA	1
4351	0	0	0	0	18	17	33	18	0	18	0	127041	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	7.030857	5.813481	1	1	0	1	1	1	1	1	1131	385	495	0	0	0	1	0	43	71	4	4	4	1
4355	0	1	1	0	14	9	25	9.94	1	10.25	1	76585	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.398595	6.418436	9	1	1	1	1	1	1	1	601	705	801	0	0	0	0	0	30	100	6	6	1	1
4356	0	1	1	0	10	8	26	9.94	1	11	0	78509	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	5.697093	NA	9	1	1	NA	1	NA	NA	1	298	NA	NA	1	1	0	NA	NA	22	NA	6	NA	NA	0
4357	0	1	1	0	12	10	27	9.94	1	10.25	1	78509	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.459586	5.718171	9	1	1	1	1	1	1	1	235	350	640	0	0	0	0	0	39	96	6	6	6	1
4358	0	1	1	0	13	10	25	9.94	1	10.25	1	76585	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.393628	5.631679	9	1	1	1	1	1	1	1	220	321	340	0	0	1	0	1	20	113	1	2	2	1
4359	0	1	1	0	8	7	26	9.94	1	11	0	78509	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	6.546785	6.392572	9	1	1	1	1	1	1	1	697	687	962	0	0	0	0	0	26	NA	1	6	6	0
4360	0	1	1	0	9	7	24	9.94	1	11	0	76585	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	6.295266	6.228425	9	1	1	1	1	1	1	1	542	583	625	0	0	0	0	0	20	NA	6	6	6	0
4361	0	1	1	0	12	7	25	9.94	1	8	0	76585	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	5.521461	5.644063	9	1	1	1	1	1	1	1	250	325	467	0	0	0	0	0	29	NA	6	1	5	1
4364	0	1	1	0	16	10	26	12	0	12	0	438085	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.991465	6.703988	3	0	1	1	1	1	1	1	400	938	1197	0	0	0	0	0	39	117	4	4	4	0
4365	0	1	1	0	15	12	31	9.94	1	10.25	1	572299	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.047372	6.661521	9	0	1	1	1	1	1	1	423	899	881	0	0	1	0	0	39	101	6	1	1	0
4366	0	1	1	0	12	11	28	13	0	16	0	438085	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	NA	5.462357	1	0	1	1	1	1	1	1	NA	271	390	0	0	0	0	0	38	93	1	1	1	1
4368	0	1	1	0	12	9	25	6	0	5	0	104102	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.669881	5.706677	8	0	1	1	1	1	1	1	290	346	363	0	0	0	0	0	NA	65	6	1	1	1
4370	0	1	1	0	10	8	33	9.94	1	10	0	112480	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.509388	5.735169	9	1	1	1	1	1	1	1	247	356	320	0	0	0	0	0	32	NA	6	6	6	0
4372	0	1	1	0	13	9	26	9.94	1	10	0	78509	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.940171	5.888517	9	1	1	1	1	1	1	1	380	415	390	0	0	1	0	1	33	87	1	1	5	0
4373	0	1	1	0	12	9	24	12	0	9	0	365200	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.486161	6.297990	5	0	1	1	1	1	1	1	656	625	889	0	0	0	0	0	37	116	1	1	1	0
4374	0	1	1	0	12	12	32	9	0	12	0	363128	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.566672	6.626430	6	0	1	1	1	1	1	1	711	868	1076	0	0	0	0	0	42	106	1	1	1	1
4375	0	1	1	0	14	12	29	8	0	12	0	490767	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.175867	6.297990	6	0	1	1	1	1	1	1	481	625	NA	0	0	0	0	0	35	93	6	6	6	1
4376	0	1	1	0	16	9	25	8	0	12	0	365200	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.463029	6.622968	6	0	1	1	1	1	1	1	641	865	769	0	0	0	0	0	35	112	1	1	5	1
4377	0	1	1	0	12	12	32	12	0	14	0	403476	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.390241	6.742676	2	0	1	1	1	1	1	1	596	975	1127	0	0	0	0	0	45	98	5	1	1	1
4378	0	1	1	0	7	7	31	9.94	1	10.25	1	545297	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.359574	5.697969	9	0	1	1	1	1	1	1	578	343	833	0	0	0	0	0	35	NA	1	1	1	0
4380	1	0	0	0	16	14	30	9.94	1	12	0	572299	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	6.519147	6.428316	4	0	1	0	1	1	1	1	678	712	909	0	0	1	0	0	37	NA	1	1	1	1
4381	1	0	0	0	14	12	34	4	0	6	0	470506	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NA	NA	8	0	1	1	1	1	0	1	NA	NA	NA	0	0	0	0	0	36	105	1	1	1	1
4383	1	0	0	0	16	12	32	11	0	14	0	470506	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	7.338238	NA	6	0	1	1	1	1	1	1	1538	NA	NA	0	0	0	0	0	37	103	1	1	1	1
4384	1	0	0	0	12	12	33	9	0	12	0	470506	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.756932	6.855088	6	0	1	1	1	1	1	1	860	1091	750	0	0	0	0	0	36	103	1	4	4	0
4385	1	0	0	0	18	16	32	12	0	16	0	423456	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.280396	6.177403	2	0	1	1	1	1	1	1	534	554	750	0	0	0	1	0	49	NA	6	6	6	1
4386	1	0	0	0	12	12	27	12	0	12	0	438085	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	5.730100	5.935584	3	0	1	1	1	1	1	1	308	435	1334	0	0	0	0	0	34	91	1	1	1	0
4387	1	0	0	0	14	13	29	12	0	10.25	1	635888	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	6.396930	NA	5	0	0	0	1	1	1	1	600	NA	855	0	0	0	0	0	41	118	1	1	1	1
4388	1	0	0	0	8	7	31	9.94	1	10.25	1	572299	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	6.437752	6.446410	9	0	0	0	1	1	1	0	625	725	593	0	0	0	0	0	20	NA	1	1	1	0
4390	1	0	0	0	17	13	28	11	0	12	0	438085	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	NA	6.815831	6	0	0	1	1	1	1	0	NA	1049	1119	0	0	0	0	0	36	123	1	2	1	1
4391	1	0	0	0	18	16	34	8	0	10.25	1	423456	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	NA	7.028818	9	0	0	0	1	1	1	0	NA	1298	NA	0	0	0	0	0	44	106	1	1	1	1
4392	1	0	0	0	13	13	29	10	0	10	0	139895	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	6.291569	6.366022	7	0	1	1	1	1	1	0	540	669	900	0	0	0	0	0	28	87	1	1	1	0
4396	1	0	0	0	13	11	27	12	0	10	0	107087	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	5.840642	6.133115	5	0	0	0	1	1	1	0	344	530	525	0	0	0	0	0	22	100	1	1	1	0
4397	1	0	0	0	12	10	25	12	0	10	0	104102	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	6.214608	6.662633	5	0	0	0	1	1	1	0	500	900	1104	0	0	0	0	0	39	96	1	1	1	1
4398	1	0	0	0	11	8	26	6	0	9	0	81081	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	5.768321	5.973920	8	1	1	1	0	0	0	0	320	452	700	0	0	1	0	0	16	NA	1	6	6	0
4400	1	0	0	0	18	11	27	4	0	10	0	81081	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	5.934894	5.953808	8	1	0	0	1	1	1	0	378	443	674	0	0	0	0	0	29	62	1	1	1	0
4401	1	0	0	0	15	9	25	4	0	10	0	79093	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	5.236442	NA	8	1	0	0	1	1	1	0	188	NA	669	0	0	1	0	1	14	60	6	6	6	0
4404	1	0	0	0	9	9	33	4	0	10	0	111044	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	5.123964	NA	8	1	0	NA	1	NA	1	0	168	NA	497	1	0	0	NA	0	19	NA	5	NA	1	0
4405	1	0	0	0	2	0	25	6	0	10.25	1	75607	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	5.521461	5.381699	9	1	0	0	1	1	1	0	250	250	375	0	0	0	0	0	12	NA	6	6	6	0
4406	1	0	0	0	3	3	24	6	0	5	0	75607	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	5.247024	5.564021	8	1	0	0	1	1	1	0	190	300	NA	0	0	0	0	0	8	NA	6	6	6	0
4407	1	0	0	0	12	12	28	8	0	8	0	92784	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	6.907755	NA	8	1	1	NA	0	NA	NA	1	1000	NA	NA	1	1	0	NA	NA	31	83	1	NA	NA	0
4408	1	0	0	0	12	9	24	9.94	1	10.25	1	75607	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	6.335054	5.826385	9	1	0	0	1	1	1	0	564	390	NA	0	0	0	0	0	20	100	6	6	6	0
4409	1	0	0	0	9	5	24	9.94	1	7	0	75607	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	6.436150	5.718171	9	1	0	0	1	1	1	0	624	350	455	0	0	0	0	0	17	NA	1	1	1	0
4410	1	0	0	0	12	9	24	9.94	1	10.25	1	75607	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	6.570883	NA	9	1	1	0	1	1	1	0	714	NA	1265	0	0	0	0	0	26	NA	1	1	1	0
4411	1	0	0	0	12	9	24	12	0	10	0	82135	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	6.287859	6.352478	5	0	0	0	1	1	1	0	538	660	801	0	0	0	0	0	40	123	1	1	1	0
4413	1	0	0	0	13	10	26	9	0	8	0	317074	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	5.872118	5.816075	8	1	0	0	1	1	1	0	355	386	553	0	0	0	0	0	22	67	1	1	5	0
4414	1	0	0	0	12	8	24	9.94	1	12	0	309300	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	5.480639	5.564021	4	1	0	0	1	1	1	0	240	300	290	0	0	0	1	0	28	NA	6	6	6	0
4415	1	0	0	0	12	10	25	10	0	10	0	365200	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	NA	5.813481	7	0	0	0	1	1	1	0	NA	385	800	0	0	0	0	0	27	96	5	5	1	0
4417	1	0	0	0	12	8	24	9	0	12	0	365200	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	6.035481	6.297990	6	0	0	0	1	1	1	0	418	625	NA	0	0	0	0	0	22	NA	1	1	1	0
4418	0	1	0	1	13	12	27	14	0	13	0	438085	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.933423	6.911228	1	0	0	0	1	1	1	0	1026	1154	1385	0	0	0	0	0	42	104	1	1	1	1
4419	0	1	0	1	17	15	32	12	0	14	0	423456	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.686975	5.732356	2	0	0	0	1	1	1	0	295	355	425	0	0	0	0	0	34	106	6	6	6	1
4421	0	1	0	1	12	10	26	9.94	1	6	0	78509	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	6.309918	6.248799	9	1	1	1	1	1	1	0	550	595	814	0	0	1	1	1	24	85	1	1	1	1
4422	0	1	0	1	12	10	27	9.94	1	8	0	78509	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	6.287859	6.404150	9	1	1	1	1	1	1	0	538	695	835	0	0	0	0	0	27	81	1	1	1	1
4423	0	1	0	1	12	7	24	4	0	5	0	76585	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	8	1	0	0	1	1	1	0	NA	NA	400	0	0	0	0	0	17	NA	5	5	4	0
4424	0	1	0	1	5	5	30	2	0	3	0	139895	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.857933	5.760135	8	0	0	0	1	1	1	0	350	365	320	0	0	0	0	0	37	NA	1	1	1	0
4425	0	1	0	1	12	12	27	8	0	12	0	438085	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.566672	6.695423	6	0	0	1	1	1	1	0	711	930	1140	0	0	0	0	0	37	109	1	1	1	1
4427	0	1	0	1	11	10	29	10	0	2	0	118905	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	NA	6.327937	8	1	1	1	1	1	1	0	NA	644	510	0	0	0	0	0	34	62	6	6	6	0
4428	0	1	0	1	12	12	29	4	0	4	0	118905	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.433722	5.706677	8	1	0	0	1	1	1	0	229	346	462	0	0	0	0	0	20	76	1	1	1	0
4429	0	1	0	1	12	12	27	4	0	3	0	78509	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.393628	5.564021	8	1	0	0	1	1	1	0	220	300	370	0	0	0	0	0	31	73	1	1	1	0
4431	0	1	0	1	12	12	29	8	0	2	0	118905	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.736572	6.078838	8	1	0	0	1	1	1	0	310	502	596	0	0	0	0	0	26	62	1	1	1	0
4433	0	1	0	1	12	9	24	10	0	10.25	1	76585	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.768321	5.883686	9	1	1	1	0	0	0	0	320	413	402	0	0	0	0	0	28	76	1	1	1	1
4434	0	1	0	1	12	12	27	10	0	9	0	78509	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.713733	5.803037	7	1	0	0	1	1	1	0	303	381	418	0	0	0	0	0	26	76	1	1	1	1
4437	0	1	0	1	13	10	26	5	0	12	0	375674	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.109248	6.411318	6	0	0	0	1	1	1	0	450	700	NA	0	0	1	0	0	36	104	1	1	1	1
4438	0	1	0	1	12	12	29	9	0	11	0	540475	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.624065	6.639023	7	1	1	1	1	1	1	0	753	879	583	0	0	0	0	0	29	NA	1	1	1	0
4439	0	1	0	1	11	6	27	5	0	6	0	345645	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	NA	5.469710	8	0	0	0	1	1	1	0	NA	273	526	0	0	0	0	0	32	NA	1	1	1	0
4440	0	1	0	1	12	11	26	4	0	11	0	345645	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.082219	6.170156	8	0	0	0	1	1	1	0	438	550	NA	0	0	0	0	0	35	103	1	1	1	0
4442	0	1	0	1	11	9	28	1	0	7	0	331693	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.783825	5.718171	8	1	0	0	1	1	1	0	325	350	475	0	0	0	0	0	27	NA	1	1	1	0
4444	0	1	0	1	16	15	32	9.94	1	12	0	363128	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	6.740519	6.702921	4	0	0	0	1	1	1	0	846	937	1133	0	0	0	0	0	44	106	1	1	1	0
4445	0	1	0	1	14	10	26	12	0	14	0	375674	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	5.746203	5.797774	2	0	0	0	1	1	1	0	313	379	529	0	0	0	0	1	49	112	1	1	1	1
4446	0	1	0	1	13	13	34	7	0	12	0	81669	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.171701	6.197064	6	0	1	1	1	1	1	1	479	565	NA	0	0	0	0	0	38	NA	1	1	1	1
4448	0	1	0	1	12	12	31	10	0	9	0	110376	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.061457	6.129334	7	0	1	1	1	1	1	1	429	528	681	0	0	0	0	0	24	94	6	6	6	1
4449	0	1	0	1	14	12	29	11	0	9	0	110376	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.194405	6.240361	7	0	1	1	1	1	1	1	490	590	598	0	0	1	0	0	25	83	1	1	1	1
4450	0	1	0	1	12	8	24	11	0	9	0	82135	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.888878	6.188175	7	0	1	1	1	1	1	1	361	560	700	0	0	0	0	0	34	NA	6	6	6	1
4451	0	1	0	1	14	12	33	0	0	2	0	104904	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.991465	5.795132	8	0	1	1	1	1	1	1	400	378	538	0	0	1	0	0	40	91	1	1	1	0
4454	0	1	0	1	12	8	24	7	0	8	0	309300	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.047372	5.240135	8	1	1	1	1	1	1	0	423	217	417	0	0	0	0	0	30	NA	1	1	1	0
4457	0	1	0	1	11	10	33	9.94	1	10.25	1	116164	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	NA	5.439968	9	1	0	0	1	1	1	0	NA	265	360	0	0	0	0	0	16	NA	1	5	4	0
4458	0	1	0	1	12	9	27	5	0	5	0	81081	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.739793	5.659331	8	1	0	0	1	1	1	0	311	330	310	0	0	0	0	0	12	NA	6	6	6	0
4459	0	1	0	1	11	11	27	3	0	7	0	81081	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.602119	5.634790	8	1	0	0	1	1	1	0	271	322	337	0	0	0	0	0	12	NA	6	6	6	0
4461	0	1	0	1	18	11	26	12	0	12	0	81081	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.953243	6.186388	3	1	1	1	1	1	1	0	385	559	NA	0	0	0	0	1	33	NA	6	6	6	0
4462	0	1	0	1	16	8	24	12	0	12	0	79093	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.270988	6.297990	3	1	1	1	1	1	1	0	529	625	697	0	0	1	1	1	18	NA	1	1	1	0
4463	0	1	0	1	12	8	25	9.94	1	10.25	1	82135	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	9	0	0	NA	1	NA	NA	0	NA	NA	NA	1	1	0	NA	NA	NA	NA	4	NA	NA	1
4464	0	1	0	1	11	10	31	6	0	10	0	119965	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.551080	6.544850	8	0	0	0	1	1	1	0	700	800	950	0	0	0	0	0	29	81	1	1	1	1
4465	0	1	0	1	9	9	32	3	0	8	0	81669	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	8	0	0	0	1	1	1	1	NA	NA	900	0	0	0	0	0	33	NA	1	1	1	0
4466	0	1	0	1	15	13	28	6	0	12	0	84491	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	6	0	0	0	1	1	1	0	NA	NA	NA	0	0	0	0	0	41	115	1	1	1	1
4467	0	1	0	1	10	9	32	6	0	5	0	88765	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.942799	6.006567	8	0	0	0	1	1	1	0	381	467	600	0	0	0	0	0	15	87	1	1	1	1
4468	0	1	0	1	11	9	34	5	0	10.25	1	116164	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	NA	5.787164	9	1	0	0	1	1	1	0	46	375	570	0	0	0	0	0	10	71	5	5	4	0
4470	0	1	0	1	12	12	28	12	0	12	0	84491	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.142037	6.522093	3	0	0	0	1	1	1	0	465	782	960	0	0	0	0	0	36	118	1	1	1	1
4471	0	1	0	1	10	10	34	8	0	8	0	88765	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.991465	5.962797	8	0	0	0	1	1	1	0	400	447	433	0	0	0	0	0	37	NA	1	1	5	0
4473	0	1	0	1	10	10	33	9	0	8	0	88765	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	6.120297	6.297990	8	0	0	0	1	1	1	0	455	625	700	0	0	0	0	0	38	NA	6	6	6	1
4476	0	0	0	0	12	7	24	9.94	1	4	0	90509	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	5.560682	NA	9	1	0	0	1	1	1	0	260	NA	315	0	0	0	0	0	20	NA	1	1	1	0
4477	0	0	0	0	13	12	28	0	0	7	0	78509	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.558198	6.573194	8	1	1	1	0	0	0	0	705	823	1038	0	0	0	0	0	26	NA	1	1	1	0
4479	0	0	0	0	12	12	26	5	0	6	0	126558	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	NA	5.637890	8	0	0	0	1	1	1	0	NA	323	NA	0	0	0	0	0	24	NA	1	1	1	1
4480	0	0	0	0	12	8	25	5	0	6	0	123030	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	NA	6.198832	8	0	0	0	1	1	1	0	NA	566	850	0	0	0	0	0	26	NA	1	1	1	0
4482	0	0	0	0	13	13	30	9.94	1	10.25	1	635888	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	6.033086	NA	9	0	0	0	1	1	1	0	417	NA	NA	0	0	0	0	0	45	74	1	1	1	1
4486	0	0	0	0	11	9	27	9.94	1	13	0	78509	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	5.521461	5.173444	4	1	0	0	1	1	1	0	250	203	335	0	0	0	0	0	14	NA	6	6	6	0
4488	0	0	0	0	12	8	24	9.94	1	2	0	76585	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	6.131226	5.980535	9	1	0	0	1	1	1	0	460	455	375	0	0	0	0	0	28	NA	1	5	5	0
4489	0	0	0	0	8	7	26	9.94	1	10.25	1	78509	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	5.783825	NA	9	1	0	0	1	1	1	0	325	NA	346	0	0	0	0	0	19	NA	1	1	1	0
4490	0	0	0	0	9	8	25	9.94	1	10.25	1	76585	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	5.616771	5.462357	9	1	0	0	1	1	1	0	275	271	430	0	0	0	0	0	15	NA	2	5	6	0
4491	0	0	0	0	12	9	26	7	0	10.25	1	321175	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.783825	5.900493	9	1	0	0	1	1	NA	0	325	420	NA	0	1	0	0	NA	18	NA	1	1	NA	1
4492	0	0	0	0	15	9	25	9.94	1	8	0	313301	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.703782	5.942457	9	1	1	1	0	0	0	0	300	438	552	0	0	1	0	0	20	NA	1	1	1	0
4493	0	0	0	0	8	7	31	9.94	1	8	0	540475	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	5.521461	5.477009	9	1	0	0	1	1	1	0	250	275	NA	0	0	0	0	0	17	NA	6	6	6	0
