cusip	year	pstar	z0	pricef	divf	rnda	adva	fyr	ardsic	exityr	inva	cfa	debta	sales	netcap	earnsh	nyseamex	h0	h1	vala	oneper	sharef
913895	1984	1.36237	8.17423	0.5	0	0.05847	0	6	24	1990	0.00978	-0.13833	0.57599	7.737	4.90851	-0.85	1	15.04621	12.90653	0.54069	1.43063	5308
913895	1985	1.83071	9.15355	1.40625	0	0.08085	0	6	24	1990	0.00859	0.24406	0.56551	8.413	3.95805	0.05	1	14.24249	11.65695	1.88587	0.5218	5308
913895	1986	2.26994	9.07975	2.4375	0	0.09315	0	6	24	1990	0.05659	0.38939	0.36567	9.21	3.99346	0.38	1	12.41634	9.48228	3.23986	-0.54287	5308
913895	1987	2.46547	7.39641	1.25	0	0.0898	0	6	24	1990	0.14561	0.17854	0.62785	7.882	4.67694	0.07	1	9.06488	6.42672	1.42935	-0.55974	5348
913895	1988	2.76714	5.53428	0.625	0	0.11351	0	6	24	1990	0.05733	-0.06643	0.62716	6.012	4.39593	-0.38	1	6.25974	3.86477	0.76036	0.03878	5348
913895	1989	3.22216	3.22216	0.75	0	0.09529	0	6	24	1990	0.01185	0.02839	0.61715	7.257	4.05068	-0.2	1	3.92211	1.74614	0.9902	3.29621	5348
913895	1990	3.6406	0	3.6406	0.05	0.08948	0	6	24	1990	0.02972	-0.09797	0.67683	6.957	3.29695	-0.3	1	1.74518	0	11.24109	.	10180
915289	1963	2.12866	35.1135	0.55828	0.01522	0.00677	0	12	10	1984	0.13481	0.18537	0.2153	502.09985	768.51123	5.73	1	84.52438	69.43376	0.97556	0.25008134	0.84
915289	1964	2.318	36.18382	0.7474	0.01763	0.00657	0	12	10	1984	0.16767	0.18061	0.16971	567.69995	845.09302	2.24	1	82.47729	66.5753	1.18863	2.9830913	0
915289	1965	2.35317	35.34664	3.1875	0.08125	0.00368	0	12	10	1984	0.13049	0.17289	0.26178	1234	1596.3105	3.47	1	76.91865	61.1898	0.86859	-0.07191435	0
915289	1966	2.50691	36.13266	3.20313	0.07547	0.00383	0	12	10	1984	0.15641	0.19344	0.24726	1364.5	1653.9519	4.24	1	74.67365	58.246	0.84243	0.01854435	0
915289	1967	2.3357	31.59374	3.53906	0.08125	0.00404	0	12	10	1984	0.16428	0.19025	0.23577	1412.1999	1699.5129	4.33	1	63.76924	49.93053	0.91945	0.022964415	0
915289	1968	2.39395	30.79521	3.96094	0.0875	0.00377	0	12	10	1984	0.26031	0.16727	0.27787	1535.9639	1994.51	4.53	1	59.25822	45.68179	0.88639	-0.44232446	0
915289	1969	2.22097	26.82344	2.39063	0.09375	0.00355	0	12	10	1984	0.17769	0.15325	0.23757	1660.0999	2326.5798	4.59	1	49.72082	38.22034	0.46518	-0.14059453	0
915289	1970	2.66805	30.90774	2.25	0.1	0.00368	0	12	10	1984	0.10064	0.1495	0.26304	1811.21	2443.7559	3.19	1	53.51015	39.51092	0.41736	-0.11169453	0
915289	1971	3.06585	33.76917	2.11719	0.1	0.00489	0	12	10	1984	0.10936	0.15519	0.2402	1981.3828	2595.6467	3.2	1	54.7737	38.52439	0.37016	0.11181454	0
915289	1972	3.29953	34.11879	2.49219	0.1	0.00478	0	12	10	1984	0.1147	0.15162	0.24151	2098.1748	2740.6936	3.45	1	52.25176	35.02331	0.41266	0.16583454	0
915289	1973	3.24361	30.82567	3.14063	0.10156	0.00484	0	12	10	1984	0.13145	0.16714	0.21402	2552.3289	2972.5185	5.5	1	44.97321	29.84906	0.47964	-0.27180454	0
915289	1974	3.39674	29.73596	2.47656	0.11938	0.00483	0	12	10	1984	0.19889	0.26798	0.22119	4419.0469	3459.7393	8.92	1	41.04197	26.24894	0.32496	-0.04040454	0
915289	1975	3.70947	29.6756	2.57031	0.12375	0.00443	0	12	10	1984	0.17357	0.21179	0.24058	5086.4219	3954.6186	6.81	1	38.79783	23.46559	0.29377	0.32986452	0
915289	1976	4.37729	31.72665	3.70313	0.12938	0.00325	0	12	10	1984	0.16392	0.19308	0.23785	5350.6836	4964.0898	7.42	1	39.84019	21.89733	0.33717	-0.16122452	0
915289	1977	4.53837	29.13269	3.30469	0.13594	0.00281	0	12	10	1984	0.13351	0.16685	0.19844	5668.5117	6088.7461	7.86	1	34.97024	17.82904	0.36657	-0.010336754	0
915289	1978	4.74216	26.41227	3.55469	0.14375	0.00258	0	12	10	1984	0.10204	0.14517	0.20878	5954.9375	7173.5625	8.74	1	30.62348	14.16077	0.34851	0.38446703	0
915289	1979	4.96696	23.31872	5.59375	0.15938	0.00269	0	12	10	1984	0.12383	0.14834	0.17917	7567.6875	7964.3125	5.76	1	25.91606	10.89859	0.48684	0.71169693	0
915289	1980	5.16898	19.65104	11.15625	0.18125	0.0025	0	12	10	1984	0.15639	0.16138	0.13261	9984.0898	10133.43	3.73	1	21.26068	7.91796	0.76409	-0.28403694	0
915289	1981	5.75092	16.66595	9.40625	0.2125	0.00308	0	12	10	1984	0.15086	0.15435	0.10527	10745.801	12001.555	4.56	1	17.92791	5.59327	0.54427	-0.38960694	0
915289	1982	7.27679	14.33663	6.65625	0.25	0.00333	0	12	10	1984	0.13218	0.13877	0.10816	10390.301	14505.594	4.63	1	19.94339	3.84039	0.31872	0.063396946	0
915289	1983	8.15075	8.15075	7.90625	0.25	0.0037	0	12	10	1984	0.10528	0.11743	0.10907	10065.5	15130.633	3.6	1	16.79115	1.71595	0.36303	0.030926948	0
915289	1984	9.25	0	9.25	0.25	0.00443	0	12	10	1984	0.14091	0.14449	0.11486	10838.301	13802.074	4.03	1	15.04621	0	0.4657	.	694880
915302	1972	6.94071	112.22733	10.6875	0.1375	0.12576	0.04183	12	9	1991	0.09697	0.43872	0.12547	511.33691	399.78955	3.16	1	52.25176	52.25176	4.72176	0.014441766	0
915302	1973	6.40679	96.99932	11.95833	0.14	0.11954	0.04911	12	9	1991	0.11843	0.47389	0.15268	647.48291	473.06543	2.33	1	44.97321	44.97321	4.46487	-0.36685177	0
915302	1974	6.5615	93.9769	8.4375	0.15667	0.10525	0.04216	12	9	1991	0.13831	0.37662	0.10972	794.57495	642.81299	2.34	1	41.04197	41.04197	2.3184	-0.24490177	0
915302	1975	7.14086	96.86898	7.0625	0.16	0.09371	0.03103	12	9	1991	0.13391	0.28478	0.28492	890.771	836.92017	2.26	1	38.79783	38.79783	1.4982	-0.16884178	0
915302	1976	8.82419	114.13529	6.41667	0.165	0.10042	0.02966	12	9	1991	0.05838	0.29127	0.31569	1025.5359	921.7478	2.62	1	39.84019	39.84019	1.23618	-0.13498178	0
915302	1977	8.94773	108.2849	5.95833	0.19	0.10127	0.0294	12	9	1991	0.04103	0.29659	0.26734	1134.3249	1009.7261	3.09	1	34.97024	34.97024	1.04932	0.24087178	0
915302	1978	9.16881	103.52224	8.14583	0.215	0.10221	0.03268	12	9	1991	0.03951	0.33224	0.22775	1332.6738	1130.9126	4.36	1	30.62348	30.62348	1.28304	-0.14555178	0
915302	1979	8.92184	92.95659	7.875	0.26167	0.09955	0.03163	12	9	1991	0.05965	0.30678	0.19995	1513.7439	1299.1738	5.03	1	25.91606	25.91606	1.08282	0.23971179	0
915302	1980	8.43725	80.61417	11.25	0.31	0.08892	0.03249	12	9	1991	0.06627	0.27263	0.22064	1767.635	1656.8691	5.71	1	21.26068	21.26068	1.22084	-0.3141418	0
915302	1981	8.36968	72.96605	8.95833	0.33333	0.08409	0.02846	12	9	1991	0.06822	0.22306	0.28209	1903.0478	2040.7463	6.04	1	17.92791	17.92791	0.79376	-0.24745181	0
915302	1982	12.49048	101.73268	7.72917	0.38	0.08726	0.02718	12	9	1991	0.06119	0.19639	0.26246	1835.6238	2243.4707	4.18	1	19.94339	19.94339	0.62483	0.15142181	0
915302	1983	13.10942	95.75947	9.875	0.38	0.10124	0.0317	12	9	1991	0.06847	0.2374	0.32444	1993.2415	2264.0217	5.28	1	16.79115	16.79115	0.79612	0.052521825	0
915302	1984	15.39439	99.88086	11.6875	0.42667	0.11572	0.03912	12	9	1991	0.06128	0.27448	0.23265	2188.1599	2231.2813	5.67	1	15.04621	15.04621	0.96337	0.67755184	0
915302	1985	20.21935	114.31469	22.25	0.43667	0.13347	0.0442	12	9	1991	0.0717	0.31584	0.24281	2017.2046	2128.7419	6.58	1	14.24249	14.24249	1.94059	0.24611186	0
915302	1986	25.13289	119.92405	31.08333	0.49667	0.14532	0.04693	12	9	1991	0.09341	0.37263	0.26021	2291.448	2161.5667	4.05	1	12.41634	12.41634	2.69345	-0.12312187	0
915302	1987	26.53086	102.04828	30	0.57667	0.16384	0.057	12	9	1991	0.09769	0.437	0.26056	2529.5774	2169.8401	1.63	1	9.06488	9.06488	2.59844	-0.13386188	0
915302	1988	28.93559	84.48153	28.75	0.76	0.16189	0.06282	12	9	1991	0.10255	0.45745	0.1369	2753.5088	2349.9316	1.9	1	6.25974	6.25974	2.27474	0.18661186	0
915302	1989	33.04806	65.22304	38.5	0.91	0.18016	0.0645	12	9	1991	0.1072	0.50493	0.13569	2916.2808	2259.8953	0.95	1	3.92211	3.92211	3.15391	-0.11559185	0
915302	1990	36.83198	36.83198	38	1	0.17284	0.0897	12	9	1991	0.09984	0.54869	0.26079	3032.7458	2471.5764	2.47	1	1.74518	1.74518	2.71857	-0.030741768	0
915302	1991	41	0	41	1.21	0.17038	0.0795	12	9	1991	0.09597	0.53434	0.24324	3426.313	2882.0903	2.96	1	0	0	2.50815	.	176310
918204	1970	4.91619	88.6046	2.42188	0.06406	0	0	12	38	1991	0.14199	0.24675	0.1894	226.545	89.9592	2.47	1	53.51015	53.51015	1.73894	0.25854	64592
918204	1971	5.93577	103.00079	3.3125	0.06875	0	0	12	38	1991	0.06108	0.32798	0.11236	276.07593	95.30386	3.08	1	54.7737	54.7737	2.71107	0.14966	78000
918204	1972	6.59238	109.23746	4.125	0.06875	0	0.05907	12	38	1991	0.10849	0.35057	0.15887	297.19189	115.74347	1.79	1	52.25176	52.25176	2.77985	-0.50123	78000
918204	1973	6.10855	94.52889	2.21875	0.07713	0	0.05969	12	38	1991	0.08777	0.39141	0.19279	345.20093	129.2562	2.07	1	44.97321	44.97321	1.34166	-0.23962	78160
918204	1974	6.29025	91.71541	1.8125	0.1025	0	0.05261	12	38	1991	0.05166	0.37636	0.15501	388.95898	155.06073	2.61	1	41.04197	41.04197	0.91361	0.56046	78160
918204	1975	6.86665	94.66385	3.07813	0.12813	0	0.05348	12	38	1991	0.09669	0.36328	0.19379	396.36377	169.6796	2.71	1	38.79783	38.79783	1.41745	-0.17693	78136
918204	1976	8.51889	111.66117	2.70313	0.1375	0	0.05033	12	38	1991	0.06852	0.28621	0.16057	448.00586	198.80331	2.2	1	39.84019	39.84019	1.06241	-0.21203	78136
918204	1977	8.67369	106.08187	2.21875	0.14063	0	0.05205	12	38	1991	0.05684	0.33365	0.1614	469.92676	207.74739	2.88	1	34.97024	34.97024	0.84219	-0.09701	78856
918204	1978	8.93385	101.53958	2.10938	0.15625	0	0.05962	12	38	1991	0.05548	0.32854	0.13749	487.80591	225.39523	3.12	1	30.62348	30.62348	0.74187	0.16336	79272
918204	1979	8.75551	91.32025	2.6875	0.18125	0	0.05521	12	38	1991	0.09669	0.33113	0.12622	544.30981	238.25873	3.9	1	25.91606	25.91606	0.83822	0.13225	74312
918204	1980	8.3651	79.31906	3.39063	0.2125	0	0.06069	12	38	1991	0.0878	0.33678	0.09246	633.76978	299.48071	5.15	1	21.26068	21.26068	0.82078	0.31182	72496
918204	1981	8.3778	71.85039	5.09375	0.2625	0	0.08165	12	38	1991	0.06593	0.48302	0.12441	746.26489	286.75244	6.46	1	17.92791	17.92791	1.15009	0.66986	64744
918204	1982	12.51157	99.74466	9.90625	0.325	0	0.08197	12	38	1991	0.10443	0.66379	0.1382	879.52783	304.75635	5.63	1	19.94339	19.94339	2.12222	0.35676	65288
918204	1983	13.11408	93.67084	15.0625	0.425	0	0.10036	12	38	1991	0.15181	0.69038	0.14837	1100.9558	392.8877	3.64	1	16.79115	16.79115	2.51604	-0.21237	65628
918204	1984	15.30618	97.34821	13.3125	0.515	0	0.06106	12	38	1991	0.04531	0.43228	0.33791	1167.356	677.86279	3.92	1	15.04621	15.04621	1.21463	0.72147	61848
918204	1985	19.89467	110.93897	25.9375	0.58	0	0.08373	12	38	1991	0.07918	0.55847	0.27983	1481.1819	671.12622	4.5	1	14.24249	14.24249	2.39028	0.06743	61848
918204	1986	24.51427	115.99969	30.875	0.66	0	0.03966	12	38	1991	0.04425	0.25428	0.47648	1544.574	1373.3523	2.05	1	12.41634	12.41634	1.39821	-0.27099	62194
918204	1987	25.70196	98.49494	24.5	0.75	0	0.06985	12	38	1991	0.06157	0.32472	0.31601	2573.7615	1474.9131	2.65	1	9.06488	9.06488	1.12828	0.06381	67923
918204	1988	27.91977	81.43405	28.75	0.85	0	0.06676	12	38	1991	0.04563	0.317	0.29611	2516.1055	1405.6482	2.55	1	6.25974	6.25974	1.39564	-0.01286	68236
918204	1989	31.85512	62.83717	31.875	0.91	0	0.06114	12	38	1991	0.0821	0.29554	0.55176	2532.7109	1526.0994	2.72	1	3.92211	3.92211	1.21608	-0.46931	58223
918204	1990	35.46638	35.46638	18.375	1	0	0.06615	12	38	1991	0.07379	0.24771	0.47239	2612.6128	1492.7339	1.35	1	1.74518	1.74518	0.70181	0.93014	57013
918204	1991	39.625	0	39.625	1.02	0	0.07849	12	38	1991	0.06797	0.27881	0.45396	2952.4329	1629.6455	2.75	1	0	0	1.39262	.	57274
918213	1974	2.45319	27.77453	4.09091	0	0.07397	0.07241	3	29	1987	0.12945	0.30917	0.58077	12.43	3.83934	0.18	1	41.04197	33.4219	1.76163	-0.08357	1653.3
918213	1975	2.75172	28.34225	4.25	0	0.10711	0.03178	3	29	1987	0.02094	0.36745	0.33417	14.845	5.44293	0.42	1	38.79783	30.87084	1.29071	-0.26551	1653
918213	1976	3.39665	31.77275	3.5	0	0.09252	0.04824	3	29	1987	0.04876	0.4133	0.30195	16.933	5.80444	0.5	1	39.84019	30.37912	0.99674	0.03174	1653
918213	1977	3.51362	29.80098	3.92857	0.07143	0.08128	0.05481	3	29	1987	0.06798	0.41379	0.26044	20.89499	6.91417	0.59	1	34.97024	25.9176	0.98618	0.09975	1735.65
918213	1978	3.62338	27.88894	4.7619	0.12381	0.1115	0.05504	3	29	1987	0.10258	0.42076	0.32034	25.875	9.1928	0.7	1	30.62348	21.88647	0.89907	0.03249	1735.65
918213	1979	3.65122	25.1503	5.59524	0.15238	0.05686	0.04571	3	29	1987	0.07653	0.2804	0.36542	32.29199	13.36665	0.66	1	25.91606	17.99767	0.69709	0.28655	1665.3
918213	1980	3.62493	22.11239	8.33333	0.19048	0.03962	0.04561	3	29	1987	0.09611	0.23821	0.52283	39.269	15.34762	0.73	1	21.26068	14.31726	0.90478	-0.56297	1666.35
918213	1981	3.76748	20.07543	4.16667	0.21905	0.03608	0.03898	3	29	1987	0.22788	0.19823	0.64732	41.217	20.37047	0.87	1	17.92791	11.55906	0.35717	0.59241	1746.15
918213	1982	5.01354	23.08164	7.7381	0.24286	0.03413	0.0327	3	29	1987	0.0426	0.10591	0.70032	43.40199	23.02885	0.05	1	19.94339	10.97896	0.58674	-0.19786	1746.15
918213	1983	5.4028	20.3166	6.90476	0.24762	0.02148	0.04118	3	29	1987	0.02264	0.14831	0.81582	47.86299	20.71268	0.53	1	16.79115	8.25142	0.5821	0.03904	1746.15
918213	1984	6.24089	17.99572	8.09524	0.26667	0.02169	0.04284	3	29	1987	0.15821	0.17025	0.49214	51.351	18.86049	0.86	1	15.04621	6.05664	0.74948	0.07215	1746.15
918213	1985	7.39321	14.52302	9.75	0.29286	0.02419	0.04276	3	29	1987	0.0414	0.18861	0.61596	60.53899	22.77725	0.7	1	14.24249	3.94455	0.74739	-0.07251	1746
918213	1986	8.29011	8.29011	10	0.3	0.00866	0.02734	3	29	1987	0.00827	0.15787	0.54543	83.13599	33.35564	0.79	1	12.41634	1.78282	0.53964	-0.17099	1800
918213	1987	9	0	9	0.3	0.00401	0.01793	3	29	1987	0.02324	0.14301	0.65872	141.77299	46.91171	0.9	1	9.06488	0	0.34552	.	1801
918270	1983	1.96228	15.69823	13	0	0.10761	0.01735	12	25	1991	0.62382	-0.07827	0.56603	35.82999	35.96373	-0.47	0	16.79115	16.79115	5.72143	-0.45552	15828
918270	1984	2.37168	16.60178	8.25	0	0.1646	0.01532	12	25	1991	0.45608	0.33151	0.39139	69.53799	56.85422	0.36	0	15.04621	15.04621	2.69291	0.54513	18558
918270	1985	3.21888	19.31325	14.75	0	0.17758	0.01933	12	25	1991	0.39704	0.30461	0.44158	78.67099	68.13884	0	0	14.24249	14.24249	4.06465	-0.36757	18777
918270	1986	4.11315	20.56576	10.625	0	0.14748	0.01936	12	25	1991	0.31325	0.319	0.42974	111.698	92.21419	0	0	12.41634	12.41634	2.52956	-0.0981	21954
918270	1987	4.42468	17.69871	10.75	0	0.11283	0.02399	12	25	1991	0.41028	0.35003	0.93325	171.98399	124.96962	0.35	0	9.06488	9.06488	1.95018	-0.30378	22671
918270	1988	4.94931	14.84793	8.5	0	0.11746	0.01729	12	25	1991	0.42283	0.31421	0.63687	221.157	180.49173	0.29	0	6.25974	6.25974	1.09808	-0.24892	23317
918270	1989	5.81223	11.62446	7.375	0	0.1098	0.01624	12	25	1991	0.26816	0.28884	0.51903	288.48291	212.20149	0.02	0	3.92211	3.92211	0.82261	-0.46728	23669
918270	1990	6.65349	6.65349	4.5	0	0.11128	0.01108	12	25	1991	0.23842	0.31836	0.45687	324.82788	232.74118	-0.52	0	1.74518	1.74518	0.48219	0.47855	24939
918270	1991	7.625	0	7.625	0	0.21729	0.01245	12	25	1991	0.22573	0.47214	0.46163	413.37598	251.05257	0.37	0	0	0	0.78393	.	25811
918693	1977	2.03288	18.24502	1.9375	0.1	0.01831	0	6	3	1987	0.05045	0.08639	0.08849	11.6	4.4795	0.12	0	34.97024	25.9176	0.61678	0.05546	1426
918693	1978	2.16128	17.18802	2.3125	0	0.02021	0	6	3	1987	0.02177	0.10158	0.07721	10.564	3.8592	0.09	0	30.62348	21.88647	0.85449	-0.2648	1426
918693	1979	2.20984	15.54634	1.9375	0.05	0.01419	0	6	3	1987	0.03776	0.15367	0.04238	11.973	4.58136	0.22	0	25.91606	17.99767	0.60307	-0.0574	1426
918693	1980	2.20414	13.6899	2.0625	0.1	0.00736	0	6	3	1987	0.03903	0.17268	0.01766	14.026	5.4319	0.32	0	21.26068	14.31726	0.53766	0.14244	1416
918693	1981	2.26882	12.44075	2.6875	0.15	0.01225	0	6	3	1987	0.02307	0.22842	0.0014	12.764	4.89884	0.4	0	17.92791	11.55906	0.78614	-0.01938	1433
918693	1982	3.00622	14.44099	3	0.17	0.0163	0	6	3	1987	0.02306	0.22269	0.00069	11.401	5.02947	0.39	0	19.94339	10.97896	0.85357	0.45939	1431
918693	1983	3.21123	12.84493	4.875	0.17	0.00763	0	6	3	1987	0.48034	-0.03089	0.75854	10.19	13.10936	0	0	16.79115	8.25142	0.53103	0.27596	1428
918693	1984	3.87569	11.62708	7.25	0	0.0047	0	6	3	1987	0.03561	-0.06387	0.65603	19.45299	15.10925	-0.2	0	15.04621	6.05664	0.68521	-0.04637	1428
918693	1985	4.79154	9.58309	8	0	0.00376	0	6	3	1987	0.03947	0.09611	0.51203	23.67699	19.15457	0.47	0	14.24249	3.94455	0.59808	0.10436	1432
918693	1986	5.57131	5.57131	10.063	0	0.00405	0	6	3	1987	0.04403	0.01473	0.43498	23.87299	18.26207	0.03	0	12.41634	1.78282	0.81553	-0.44636	1480
918693	1987	6.25	0	6.25	0	0.00631	0	6	3	1987	0.01998	-0.09275	0.4369	21.37999	15.21238	-0.89	0	9.06488	0	0.62285	.	1516
919138	1980	5.07113	51.85022	19.4375	0.075	0	0	12	10	1991	0.09827	0.1082	0.16489	1702.0469	888.11816	2.44	1	21.26068	21.26068	0.96789	-0.50517	44224
919138	1981	5.01818	46.99827	11.4375	0.145	0	0	12	10	1991	0.16223	0.0976	0.24538	2333.1028	1277.7773	3.93	1	17.92791	17.92791	0.39993	-0.10631	44680
919138	1982	7.67998	66.63204	12.125	0.17	0	0	12	10	1991	0.11228	0.06142	0.29312	1901.1318	1500.061	3.21	1	19.94339	19.94339	0.35864	-0.23828	44370
919138	1983	8.03732	63.08281	10.4375	0.205	0	0	12	10	1991	0.09869	0.04458	0.38647	1495.011	1770.7163	1.57	1	16.79115	16.79115	0.26287	-0.72956	44596
919138	1984	9.5428	66.52841	3.125	0.165	0	0	12	10	1991	0.05518	0.02452	0.68626	2308.1619	2131.0903	-1.14	1	15.04621	15.04621	0.06537	0.9013	44580
919138	1985	12.94616	77.31847	6.875	0	0	0	12	10	1991	0.02877	0.03362	0.65354	2661.6218	2084.1846	1.06	1	14.24249	14.24249	0.14705	-0.56102	44580
919138	1986	16.53074	82.21503	3.4375	0	0	0	12	10	1991	0.0205	-0.05421	0.57445	1880.0828	2036.8501	-4.36	1	12.41634	12.41634	0.08538	-0.3517	50588
919138	1987	17.78828	70.67184	2.5	0	0	0	12	10	1991	0.02048	-0.0801	0.33902	628.52881	864.91968	0.06	1	9.06488	9.06488	0.14949	0.56292	51720
919138	1988	19.89918	59.15634	4.4375	0	0	0	12	10	1991	0.01655	0.05791	0.29006	770.63477	842.36304	0.54	1	6.25974	6.25974	0.27609	1.98953	52410
919138	1989	23.16339	46.09979	15.125	0.2	0	0	12	10	1991	0.04083	0.08754	0.31018	941.25781	903.65308	0.98	1	3.92211	3.92211	0.601	-0.09749	35907
919138	1990	26.2562	26.2562	15.375	0.26	0	0	12	10	1991	0.12534	0.13232	0.26366	1168.8669	1099.3931	2.31	1	1.74518	1.74518	0.5669	0.70772	40536
919138	1991	29.75	0	29.75	0.34	0	0	12	10	1991	0.16209	0.0832	0.33436	1011.835	1417.3603	2.28	1	0	0	0.85206	.	40594
919640	1983	3.69052	14.24506	6	0	0	0	12	27	1987	0.04571	0.09927	0.19698	19.91499	18.61615	1	1	16.79115	8.25142	0.60721	-0.16348	1884
919640	1984	4.34907	12.73678	5.75	0.1	0	0	12	27	1987	0.14762	0.16572	0.08774	17.849	12.81697	1.34	1	15.04621	6.05664	0.76535	-0.21168	1706
919640	1985	5.24412	10.36532	5.125	0.12	0	0	12	27	1987	0.26264	0.1375	0.34825	26.88699	15.22229	1.02	1	14.24249	3.94455	0.56158	0.09467	1668
919640	1986	5.95462	5.95462	6.25	0.14	0	0	12	27	1987	0.15403	0.17262	0.58293	32.65199	19.5809	0.94	1	12.41634	1.78282	0.534	-0.04726	1673
919640	1987	6.5	0	6.5	0.18	0	0	12	27	1987	0.04204	0.19534	0.58525	29.383	18.86429	2.11	1	9.06488	0	0.58301	.	1692
920226	1975	8.28947	58.02628	3.03704	0	0.14236	0.02824	6	29	1982	0.45722	0.59385	0.64865	4.845	2.6202	0.75	0	38.79783	17.95336	2.48015	0.10942	2139.75
920226	1976	10.0196	60.11758	3.77778	0	0.14447	0.0324	6	29	1982	0.18095	0.53637	0.38862	6.696	4.16692	1.01	0	39.84019	15.82128	1.93992	0.24795	2139.75
920226	1977	10.83465	54.17324	5.22222	0	0.14522	0.04393	6	29	1982	0.15919	0.61771	0.2695	9.301	5.50902	0.96	0	34.97024	12.1261	2.61916	0.31705	2763
920226	1978	11.71642	46.86568	7.77778	0	0.11843	0.03569	6	29	1982	0.08769	0.55472	0.21101	12.195	6.86473	1.15	0	30.62348	8.82313	3.15854	0.15481	2787.75
920226	1979	12.84724	38.54173	10.5	0	0.12256	0.02419	6	29	1982	0.2626	0.36196	0.27464	15.283	11.16154	0.66	0	25.91606	6.01328	2.62323	-0.18229	2788.5
920226	1980	14.42559	28.85117	10.16667	0	0.13081	0.02842	6	29	1982	0.0872	0.28248	0.23549	20.10399	11.26099	0.15	0	21.26068	3.62246	2.56356	0.10948	2839.5
920226	1981	17.18139	17.18139	13.58333	0	0.11423	0.02264	6	29	1982	0.10033	0.43815	0.14398	28.196	13.38569	0.9	0	17.92791	1.66271	3.65772	0.26489	3604.5
920226	1982	20.66667	0	20.66667	0	0.08412	0.0176	6	29	1982	0.2625	0.38709	0.07421	36.79999	22.38515	1.4	0	19.94339	0	3.34163	.	3619.5
920253	1972	1.70514	29.71011	1.34375	0	0.01671	0.02164	12	15	1991	0.19528	0.1978	0.26832	28.97699	19.45438	0.82	0	52.25176	52.25176	0.98635	-0.42688	14280
920253	1973	1.58178	25.76098	0.85938	0	0.01896	0.02048	12	15	1991	0.11183	0.19897	0.2734	38.14699	27.632	1.02	0	44.97321	44.97321	0.44412	1.64296	14280
920253	1974	1.64792	25.07508	2.57813	0	0.02109	0.01611	12	15	1991	0.12562	0.26902	0.25121	70.532	44.5726	2.54	0	41.04197	41.04197	0.81903	-0.32103	14160
920253	1975	1.83024	25.96185	1.98438	0	0.0221	0.01578	12	15	1991	0.12016	0.30108	0.25713	78.44699	45.24103	2.85	0	38.79783	38.79783	0.62109	0.11661	14160
920253	1976	2.31575	30.68864	2.48438	0	0.01843	0.01891	12	15	1991	0.1922	0.25036	0.31912	105.321	70.54982	3.8	0	39.84019	39.84019	0.49864	-0.55145	14160
920253	1977	2.39371	29.18818	1.23438	0	0.02213	0.02509	12	15	1991	0.05579	0.16363	0.30269	100.58299	67.76912	1.75	0	34.97024	34.97024	0.25792	0.14176	14160
920253	1978	2.50773	27.93721	1.59375	0	0.0229	0.01299	12	15	1991	0.05527	0.12683	0.30818	88.29199	69.8793	1.43	0	30.62348	30.62348	0.32605	0.17075	14296
920253	1979	2.49077	25.08949	2.15625	0.025	0.01908	0.01575	12	15	1991	0.03685	0.13729	0.22384	132.25899	89.08592	3.25	0	25.91606	25.91606	0.25424	0.06116	10504
920253	1980	2.35844	21.71441	2.60938	0.1	0.02015	0.01687	12	15	1991	0.07358	0.14354	0.22933	152.46599	99.25273	4.7	0	21.26068	21.26068	0.26311	0.34059	10008
920253	1981	2.33099	19.59381	4.09375	0.11875	0.02487	0.01569	12	15	1991	0.10417	0.16258	0.30554	215.696	120.60692	3.93	0	17.92791	17.92791	0.34242	-0.43645	10088
920253	1982	3.4046	27.16182	2.625	0.15	0.02004	0.01258	12	15	1991	0.04124	0.08957	0.29872	159.95999	114.76752	-1.79	0	19.94339	19.94339	0.23074	1.02286	10088
920253	1983	3.53328	25.49512	5.96875	0.15	0.01973	0.01693	12	15	1991	0.02718	0.14238	0.24156	195.34599	106.44356	2.35	0	16.79115	16.79115	0.5668	-0.27319	10108
920253	1984	4.11238	26.53993	4.90625	0.15	0.01876	0.02685	12	15	1991	0.09552	0.15307	0.31614	247.19299	125.27222	4.99	0	15.04621	15.04621	0.39854	-0.25798	10176
920253	1985	5.36269	30.35116	4.0625	0.15	0.01921	0.02963	12	15	1991	0.088	0.08296	0.32125	313.38599	114.51671	-0.32	0	14.24249	14.24249	0.36568	-0.15716	10308
920253	1986	6.64875	31.8554	3.75	0.15	0.01256	0.01039	12	15	1991	0.05913	0.10888	0.28644	313.39185	107.46091	0.83	0	12.41634	12.41634	0.36278	0.2242	10396
920253	1987	7.01942	27.13418	5	0.15	0.0086	0.0098	12	15	1991	0.12591	0.12079	0.46221	444.88379	151.08241	3.07	0	9.06488	9.06488	0.34498	1.01044	10424
920253	1988	7.68981	22.50225	11.25	0.16625	0.00927	0.01189	12	15	1991	0.06173	0.21111	0.3542	662.67798	172.64915	2.75	0	6.25974	6.25974	0.70661	0.45929	10844
920253	1989	8.81004	17.39309	18.75	0.215	0.00799	0.01593	12	15	1991	0.15144	0.23922	0.39065	789.83179	200.15541	1.78	0	3.92211	3.92211	1.05387	-0.44659	11250
